episode_id,well_id,status,start_date,end_date,reason_code,is_rigless,workover_id,deferred_bbl,_ingested_at,_source_system,_source_file,_batch_id
EP-GK-088-018,GK-088,PRODUCING,2025-10-12,2026-05-27,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-088-019,GK-088,WAITING_ON_RIG,2026-05-28,2026-06-01,WAX,False,,499.9,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-088-020,GK-088,UNDER_WORKOVER,2026-06-02,2026-06-02,WAX,False,WO-GK-088-020,166.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-088-021,GK-088,PRODUCING,2026-06-03,2026-09-27,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-088-022,GK-088,WAITING_ON_RIG,2026-09-28,,GL_INJ_ANOMALY,False,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-089-001,GK-089,SHUT_IN,2023-10-01,,OTHER,False,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-001,GK-090,PRODUCING,2023-10-01,2023-11-20,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-002,GK-090,WAITING_ON_RIG,2023-11-21,2023-12-16,TUBING_LEAK,False,,3545.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-003,GK-090,UNDER_WORKOVER,2023-12-17,2023-12-24,TUBING_LEAK,False,WO-GK-090-003,1181.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-004,GK-090,PRODUCING,2023-12-25,2024-02-19,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-005,GK-090,WAITING_ON_RIG,2024-02-20,2024-03-06,TUBING_LEAK,False,,2232.3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-006,GK-090,UNDER_WORKOVER,2024-03-07,2024-03-11,TUBING_LEAK,False,WO-GK-090-006,787.9,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-007,GK-090,PRODUCING,2024-03-12,2024-05-30,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-008,GK-090,WAITING_ON_RIG,2024-05-31,2024-06-06,ROD_PART,False,,1050.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-009,GK-090,UNDER_WORKOVER,2024-06-07,2024-06-07,ROD_PART,False,WO-GK-090-009,262.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-010,GK-090,PRODUCING,2024-06-08,2024-10-18,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-011,GK-090,WAITING_ON_RIG,2024-10-19,2024-10-23,SUDDEN_MECH,False,,787.9,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-012,GK-090,UNDER_WORKOVER,2024-10-24,2024-10-24,SUDDEN_MECH,False,WO-GK-090-012,262.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-013,GK-090,PRODUCING,2024-10-25,2025-01-24,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-014,GK-090,WAITING_ON_RIG,2025-01-25,2025-01-29,ROD_PART,False,,787.9,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-015,GK-090,UNDER_WORKOVER,2025-01-30,2025-01-30,ROD_PART,False,WO-GK-090-015,262.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-016,GK-090,PRODUCING,2025-01-31,2025-03-13,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-017,GK-090,WAITING_ON_RIG,2025-03-14,2025-04-08,PUMP_WEAR,False,,3545.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-018,GK-090,UNDER_WORKOVER,2025-04-09,2025-04-16,PUMP_WEAR,False,WO-GK-090-018,1181.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-019,GK-090,PRODUCING,2025-04-17,2025-08-17,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-020,GK-090,WAITING_ON_RIG,2025-08-18,2025-09-15,ROD_PART,False,,3939.3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-021,GK-090,UNDER_WORKOVER,2025-09-16,2025-09-24,ROD_PART,False,WO-GK-090-021,1313.1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-022,GK-090,PRODUCING,2025-09-25,2025-12-07,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-023,GK-090,WAITING_ON_RIG,2025-12-08,2025-12-26,ROD_PART,False,,2626.2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-024,GK-090,UNDER_WORKOVER,2025-12-27,2025-12-31,ROD_PART,False,WO-GK-090-024,787.9,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-025,GK-090,PRODUCING,2026-01-01,2026-04-09,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-026,GK-090,WAITING_ON_RIG,2026-04-10,2026-06-23,SAND,False,,9979.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-027,GK-090,UNDER_WORKOVER,2026-06-24,2026-07-18,SAND,False,WO-GK-090-027,3414.1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-090-028,GK-090,PRODUCING,2026-07-19,,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-091-001,GK-091,PRODUCING,2023-10-01,2024-01-28,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-091-002,GK-091,WAITING_ON_RIG,2024-01-29,2024-02-07,WAX,False,,835.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-091-003,GK-091,UNDER_WORKOVER,2024-02-08,2024-02-10,WAX,False,WO-GK-091-003,303.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-091-004,GK-091,PRODUCING,2024-02-11,2024-08-14,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-091-005,GK-091,WAITING_ON_RIG,2024-08-15,2024-09-04,GL_INJ_ANOMALY,False,,1671.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-091-006,GK-091,UNDER_WORKOVER,2024-09-05,2024-09-11,GL_INJ_ANOMALY,False,WO-GK-091-006,607.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-091-007,GK-091,PRODUCING,2024-09-12,2025-01-19,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-091-008,GK-091,UNDER_WORKOVER,2025-01-20,2025-01-20,WAX,True,WO-GK-091-008,151.9,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-091-009,GK-091,PRODUCING,2025-01-21,2025-08-07,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-091-010,GK-091,UNDER_WORKOVER,2025-08-08,2025-08-08,GL_HEADING,True,WO-GK-091-010,151.9,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-091-011,GK-091,PRODUCING,2025-08-09,2025-12-22,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-091-012,GK-091,WAITING_ON_RIG,2025-12-23,2026-03-01,GL_INJ_ANOMALY,False,,5316.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-091-013,GK-091,UNDER_WORKOVER,2026-03-02,2026-03-23,GL_INJ_ANOMALY,False,WO-GK-091-013,1746.9,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-091-014,GK-091,PRODUCING,2026-03-24,2026-09-15,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-091-015,GK-091,WAITING_ON_RIG,2026-09-16,,GL_INJ_ANOMALY,False,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-001,GK-092,PRODUCING,2023-10-01,2023-10-25,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-002,GK-092,UNDER_WORKOVER,2023-10-26,2023-10-26,SURFACE,True,WO-GK-092-002,149.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-003,GK-092,PRODUCING,2023-10-27,2024-02-25,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-004,GK-092,WAITING_ON_RIG,2024-02-26,2024-03-31,PUMP_WEAR,False,,2691.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-005,GK-092,UNDER_WORKOVER,2024-04-01,2024-04-11,PUMP_WEAR,False,WO-GK-092-005,897.1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-006,GK-092,PRODUCING,2024-04-12,2024-08-26,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-007,GK-092,UNDER_WORKOVER,2024-08-27,2024-08-27,WAX,True,WO-GK-092-007,149.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-008,GK-092,PRODUCING,2024-08-28,2025-02-12,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-009,GK-092,WAITING_ON_RIG,2025-02-13,2025-02-17,OTHER,False,,448.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-010,GK-092,UNDER_WORKOVER,2025-02-18,2025-02-18,OTHER,False,WO-GK-092-010,149.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-011,GK-092,PRODUCING,2025-02-19,2025-06-08,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-012,GK-092,WAITING_ON_RIG,2025-06-09,2025-06-20,PUMP_WEAR,False,,971.9,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-013,GK-092,UNDER_WORKOVER,2025-06-21,2025-06-23,PUMP_WEAR,False,WO-GK-092-013,299.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-014,GK-092,PRODUCING,2025-06-24,2025-12-07,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-015,GK-092,WAITING_ON_RIG,2025-12-08,2025-12-14,ROD_PART,False,,598.1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-016,GK-092,UNDER_WORKOVER,2025-12-15,2025-12-16,ROD_PART,False,WO-GK-092-016,224.3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-017,GK-092,PRODUCING,2025-12-17,2026-04-18,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-018,GK-092,WAITING_ON_RIG,2026-04-19,2026-06-30,PUMP_WEAR,False,,5532.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-019,GK-092,UNDER_WORKOVER,2026-07-01,2026-07-24,PUMP_WEAR,False,WO-GK-092-019,1869.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-092-020,GK-092,PRODUCING,2026-07-25,,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-093-001,GK-093,PRODUCING,2023-10-01,2024-02-19,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-093-002,GK-093,WAITING_ON_RIG,2024-02-20,2024-03-08,PUMP_WEAR,False,,1328.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-093-003,GK-093,UNDER_WORKOVER,2024-03-09,2024-03-13,PUMP_WEAR,False,WO-GK-093-003,419.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-093-004,GK-093,PRODUCING,2024-03-14,2024-09-25,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-093-005,GK-093,WAITING_ON_RIG,2024-09-26,2024-10-23,TUBING_LEAK,False,,2027.9,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-093-006,GK-093,UNDER_WORKOVER,2024-10-24,2024-11-01,TUBING_LEAK,False,WO-GK-093-006,699.3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-093-007,GK-093,PRODUCING,2024-11-02,2025-04-09,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-093-008,GK-093,WAITING_ON_RIG,2025-04-10,2025-04-16,ROD_PART,False,,559.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-093-009,GK-093,UNDER_WORKOVER,2025-04-17,2025-04-18,ROD_PART,False,WO-GK-093-009,209.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-093-010,GK-093,PRODUCING,2025-04-19,2026-01-31,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-093-011,GK-093,UNDER_WORKOVER,2026-02-01,2026-02-02,SCALE,True,WO-GK-093-011,209.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-093-012,GK-093,PRODUCING,2026-02-03,2026-07-30,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-093-013,GK-093,WAITING_ON_RIG,2026-07-31,2026-08-12,SUDDEN_MECH,False,,979.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-093-014,GK-093,UNDER_WORKOVER,2026-08-13,2026-08-15,SUDDEN_MECH,False,WO-GK-093-014,279.7,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-093-015,GK-093,PRODUCING,2026-08-16,,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-094-001,GK-094,PRODUCING,2023-10-01,2024-08-26,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-094-002,GK-094,WAITING_ON_RIG,2024-08-27,2024-09-09,TUBING_LEAK,False,,563.1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-094-003,GK-094,UNDER_WORKOVER,2024-09-10,2024-09-13,TUBING_LEAK,False,WO-GK-094-003,187.7,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-094-004,GK-094,PRODUCING,2024-09-14,2025-08-27,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-094-005,GK-094,WAITING_ON_RIG,2025-08-28,2025-10-23,TUBING_LEAK,False,,2177.3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-094-006,GK-094,UNDER_WORKOVER,2025-10-24,2025-11-11,TUBING_LEAK,False,WO-GK-094-006,750.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-094-007,GK-094,PRODUCING,2025-11-12,2026-06-28,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-094-008,GK-094,WAITING_ON_RIG,2026-06-29,2026-07-11,TUBING_LEAK,False,,525.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-094-009,GK-094,UNDER_WORKOVER,2026-07-12,2026-07-14,TUBING_LEAK,False,WO-GK-094-009,150.2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-094-010,GK-094,PRODUCING,2026-07-15,,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-095-001,GK-095,PRODUCING,2023-10-01,2024-01-04,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-095-002,GK-095,WAITING_ON_RIG,2024-01-05,2024-02-18,TUBING_LEAK,False,,1913.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-095-003,GK-095,UNDER_WORKOVER,2024-02-19,2024-03-04,TUBING_LEAK,False,WO-GK-095-003,665.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-095-004,GK-095,PRODUCING,2024-03-05,2024-12-10,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-095-005,GK-095,WAITING_ON_RIG,2024-12-11,2025-01-16,ROD_PART,False,,1580.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-095-006,GK-095,UNDER_WORKOVER,2025-01-17,2025-01-28,ROD_PART,False,WO-GK-095-006,540.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-095-007,GK-095,PRODUCING,2025-01-29,2025-07-05,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-095-008,GK-095,WAITING_ON_RIG,2025-07-06,2025-07-26,PUMP_WEAR,False,,915.2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-095-009,GK-095,UNDER_WORKOVER,2025-07-27,2025-08-01,PUMP_WEAR,False,WO-GK-095-009,291.2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-095-010,GK-095,PRODUCING,2025-08-02,2026-03-16,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-095-011,GK-095,WAITING_ON_RIG,2026-03-17,2026-03-29,SAND,False,,582.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-095-012,GK-095,UNDER_WORKOVER,2026-03-30,2026-04-01,SAND,False,WO-GK-095-012,166.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
