run_date,well_id,trigger_a,trigger_a_days,trigger_a_residual_pct,trigger_b,trigger_b_days_since,trigger_b_p50_days,trigger_c,trigger_d,mechanism,mechanism_confidence,chan_class,chan_wor_slope,fillage_gap_blpd,offset_verdict,rejected_mechanisms,ettf_days,ettf_ci_low,ettf_ci_high,hazard,recommended_job_code,requires_rig,est_duration_days,p_success,p_success_n,deferred_bbl_avoided,net_value,priority,rank_overall,rank_within_queue,queue,logistics_blocker,earliest_start_date,tool_trace,model_version,config_version,data_as_of,data_lag_days,run_confidence,confidence_reason,tested_days_90d,allocation_basis_id,_ingested_at,_source_system,_source_file,_batch_id
2026-09-23,GK-076,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-076"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-076"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-07-06,79,LOW_CONFIDENCE,Data lag > 3 days,0,GGS-BASIS-2026Q3-GK-076,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-077,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-077"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-077"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,0,GGS-BASIS-2026Q3-GK-077,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-078,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-078"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-078"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-078,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-079,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-079"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-079"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,3,GGS-BASIS-2026Q3-GK-079,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-080,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-080"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-080"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-08-25,29,LOW_CONFIDENCE,Data lag > 3 days,3,GGS-BASIS-2026Q3-GK-080,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-081,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-081"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-081"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-081,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-082,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-082"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-082"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,0,GGS-BASIS-2026Q3-GK-082,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-083,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-083"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-083"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-083,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-084,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-084"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-084"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-22,1,NORMAL,,5,GGS-BASIS-2026Q3-GK-084,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-085,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-085"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-085"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,1,GGS-BASIS-2026Q3-GK-085,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-086,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-086"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-086"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-086,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-087,,0,-2.5,True,195.0,179.0,ROD_PART,True,ROD_PART,HIGH,NORMAL,0.04,18.5,WELL_SPECIFIC,[],38.0,22.0,58.0,0.026,SRP_ROD_REPLACE,True,2.5,0.7,38,3410.0,94.0,37.6,3.0,3.0,RIG,,2026-09-24,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-087"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-087"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-087,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-088,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-088"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-088"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-088,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-089,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-089"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-089"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,0,GGS-BASIS-2026Q3-GK-089,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-090,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-090"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-090"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-090,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-091,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-091"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-091"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-15,8,LOW_CONFIDENCE,Data lag > 3 days,4,GGS-BASIS-2026Q3-GK-091,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-092,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-092"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-092"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-092,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-093,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-093"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-093"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-093,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-094,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-094"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-094"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-094,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-095,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-095"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-095"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-095,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-096,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-096"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-096"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-096,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-097,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-097"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-097"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-097,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-098,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-098"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-098"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-098,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-099,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-099"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-099"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-099,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-100,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-100"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-100"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,6,GGS-BASIS-2026Q3-GK-100,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-101,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-101"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-101"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-101,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-102,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-102"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-102"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,6,GGS-BASIS-2026Q3-GK-102,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-103,WATCH,21,-2.5,False,95.0,185.0,CONING,True,CONING,HIGH,CONING,-0.42,6.0,WELL_SPECIFIC,[],44.0,26.0,68.0,0.022,SURF_CHOKE_ADJ,False,0.5,0.78,19,2680.0,121.6,121.6,6.0,3.0,RIGLESS,,2026-09-24,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-103"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-103"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-103,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-104,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-104"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-104"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-104,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-105,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-105"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-105"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-105,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-106,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-106"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-106"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-106,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-107,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-107"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-107"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-107,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-108,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-108"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-108"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,3,GGS-BASIS-2026Q3-GK-108,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-109,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-109"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-109"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-109,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-110,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-110"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-110"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-08,15,LOW_CONFIDENCE,Data lag > 3 days,5,GGS-BASIS-2026Q3-GK-110,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-111,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-111"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-111"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-111,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-112,FLAG,21,-2.5,False,95.0,185.0,SCALE,True,SCALE,HIGH,NORMAL,0.02,8.0,WELL_SPECIFIC,[],18.0,10.0,29.0,0.055,CHEM_SCALE_BULLHEAD,False,1.5,0.74,31,7420.0,318.4,212.3,4.0,1.0,RIGLESS,,2026-09-24,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-112"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-112"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,5,GGS-BASIS-2026Q3-GK-112,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
2026-09-23,GK-113,,0,-2.5,False,95.0,185.0,,False,,HIGH,NORMAL,0.02,4.5,WELL_SPECIFIC,[],155.0,95.0,225.0,0.006,,False,0.0,0.68,25,0.0,0.0,0.0,,,NONE,,,"[{""tool"": ""TC-001:fit_decline_curve"", ""well_id"": ""GK-113"", ""status"": ""OK""}, {""tool"": ""TC-007:trigger_scan"", ""well_id"": ""GK-113"", ""status"": ""OK""}]",coxph-v1.0-geleki,1.0.0-geleki,2026-09-23,0,NORMAL,,4,GGS-BASIS-2026Q3-GK-113,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_run.parquet,BATCH-GELEKI-20260923-V1
